id,note,url,bill_id
234d8894-5268-4df6-bc3d-9ea1e4190279,,https://malegislature.gov/Bills/194/S2771,ocd-bill/882b9903-1bd8-4599-ab6c-4411a35bd3d7
aab372bd-23c4-4e5b-9cb9-c6fac54a47a2,,https://malegislature.gov/Bills/194/H4512,ocd-bill/c22292ff-8e2f-4681-a53e-467864beea83
6a49e219-01db-4e3e-92c1-cb16ca3972ef,,https://malegislature.gov/Bills/194/SD3435,ocd-bill/6d2a7fe5-adf9-472d-a173-b2df8c2c4ad0
135f437f-0644-4db7-a847-7fbe621603c9,,https://malegislature.gov/Bills/194/S2770,ocd-bill/24a1ee3a-c542-4602-a8fc-6a5ccd52a517
d7738fc4-cd15-4618-8953-396cf15ad66b,,https://malegislature.gov/Bills/194/HD5399,ocd-bill/b44571bf-a815-4b6d-b9b7-2fb256e394ed
8574103b-addc-4f9b-aabc-3ecaf7ef69b1,,https://malegislature.gov/Bills/194/SD3421,ocd-bill/8fb65b88-3a1d-4d6d-9865-56a02a129549
6a14ce9a-91ce-4ae0-b2b4-7dd26834eb26,,https://malegislature.gov/Bills/194/S2796,ocd-bill/ba3810ab-0198-4c35-b662-755a45480c59
5958d266-7686-4c70-a1fe-14b0b1cc92c5,,https://malegislature.gov/Bills/194/S2798,ocd-bill/6ba239c2-c2ba-4db6-a1e2-eadd355b00fb
d978d9ca-31ff-4130-8713-e208b1fffd9e,,https://malegislature.gov/Bills/194/S2772,ocd-bill/008fc9b4-e80c-41ff-baac-2955054fbe6e
8508f98f-f530-4519-ae6f-72b73450820d,,https://malegislature.gov/Bills/194/S2766,ocd-bill/d6306017-c8d5-4ad6-90a5-051cd09c334a
8edb4915-5725-4037-980c-bc33b49c38b8,,https://malegislature.gov/Bills/194/S2775,ocd-bill/8fbdab28-012b-4d6f-9ac8-03e80e244b81
42b92875-7dff-491e-8e54-3893ecfee332,,https://malegislature.gov/Bills/194/S2768,ocd-bill/591dff48-d9fa-4315-baa2-e24511c35385
