id,bill_id,note,date,classification,extras
4fae6bb0-6313-43aa-b32b-82c5c3efd181,ocd-bill/6619b0e4-d59e-4744-b458-0f278e157693,Bill Text,,,{}
aa761d34-8b02-4271-810f-b99e2635ab22,ocd-bill/143777f6-b159-40cc-bff6-7b8c4d3e9f51,Bill Text,,,{}
8313515a-3cbf-4f3d-af54-784cd45726cb,ocd-bill/8f8d814e-ae39-4bc6-87b9-21c0fca5c706,Bill Text,,,{}
dc90f118-36d0-480c-8a9f-2ee43fd5aeb6,ocd-bill/7fef66c5-a502-41ee-b7a6-6ef7c9ca1217,Bill Text,,,{}
3c9f5a36-2be4-4179-abfd-7c1c03ee372a,ocd-bill/87febda1-5648-4583-9670-e31f7b118ddf,Bill Text,,,{}
bd7453d3-69e9-4967-82bd-48f841e4e4d6,ocd-bill/d11aaa10-2f60-4b72-90cf-cf311aeb9985,Bill Text,,,{}
66c83d79-2348-4873-ab3f-ee5b03fd934f,ocd-bill/3129a83a-06a9-4438-b66a-de1384a99d54,Bill Text,,,{}
09edaf9c-0713-4181-b27f-d0c065ff92f7,ocd-bill/a724c0f0-e7f8-4932-aad4-09534860d06c,Bill Text,,,{}
81c97b24-61ef-4e9d-a6f7-f30994c8afe3,ocd-bill/5c619cf4-57ec-407e-9f30-fbc383649a81,Bill Text,,,{}
3f189cda-9b34-4270-9ee3-49b6c79a8087,ocd-bill/541be948-216c-4175-985e-150a428d8712,Bill Text,,,{}
2484f7b1-5767-451e-aba9-e9df7d91dad2,ocd-bill/14197d2b-8d70-403d-aad1-f3e225103046,Bill Text,,,{}
b7c899ea-8671-427a-ba96-50d83c73532f,ocd-bill/73852bbb-1c8f-448d-bd06-4979399b7435,Bill Text,,,{}
77a876c2-ba5c-40f1-9562-c4c1b7877e4a,ocd-bill/0190d997-dc1f-48f0-aec5-5e3f3ffa5722,Bill Text,,,{}
11e44743-4576-4895-b582-af4ca2be4dd4,ocd-bill/0643428b-96da-4588-a2b8-8dcc6f0e9210,Bill Text,,,{}
28f806ac-4599-4d34-a973-4dd3d98cbc87,ocd-bill/75469740-b7e3-431a-8ca9-acc14280ff68,Bill Text,,,{}
98e5b086-40ef-45a4-9ed9-a14409889bbc,ocd-bill/14a0c863-d1bc-4dbd-8db8-315f424f6d2e,Bill Text,,,{}
96e3373a-90e6-427a-8b4d-03a92b8a9c5d,ocd-bill/d3ae313f-ed64-4ba7-b69c-b833660c3727,Bill Text,,,{}
5a9db255-1a6b-4ade-91d7-e6883c8e69f6,ocd-bill/dbba17b4-98e8-4763-9667-224c4858dd94,Bill Text,,,{}
0c997969-0044-4f8d-ab7d-93a8092fa46a,ocd-bill/f024a6d4-cbf2-47cb-ae8e-d9ae1ca42c65,Bill Text,,,{}
016839ce-cf0b-4786-81be-2ea069a769a9,ocd-bill/11ad43ab-7f47-494d-a940-6f8d0fe644a8,Bill Text,,,{}
6ecb2d39-dcd1-4a7e-abff-f85e6fff70fe,ocd-bill/507a06dc-51d9-4267-9474-3e43304f1603,Bill Text,,,{}
af4daba7-5524-4936-8f80-075926f0b241,ocd-bill/e6fc453b-ef0c-4c63-9296-acbd7056957a,Bill Text,,,{}
08f7dcbe-b7fd-4b82-afe9-91c2090966d6,ocd-bill/c28138e2-3566-44c0-85cc-d4b772c9f5dc,Bill Text,,,{}
a68d2761-5093-4e39-a1b7-a39fa5d36e67,ocd-bill/01b0c276-6154-459a-a888-18e43a7ce57e,Bill Text,,,{}
c0c80ded-83b1-4dad-9b88-115507ba3495,ocd-bill/85f394d0-a907-4080-94c9-d4cdb4c3c189,Bill Text,,,{}
f6dfa13f-3bac-4a0f-b1ae-f23697c1ca1c,ocd-bill/c7bc6b95-6af7-4dbb-955f-b88cbf6ea513,Bill Text,,,{}
