id,bill_id,identifier
e8d9ca05-e9c0-45ad-a6e1-9cb90e19c263,ocd-bill/b2fde343-b4ab-4d65-9dac-6fb95a2ef302,ocd-bill-ma-194th-h5201
b9e325b2-5428-4765-9e58-f325c6c3c673,ocd-bill/d05a5cab-00a9-48b2-85a9-3447105b2aca,ocd-bill-ma-194th-h4849
143e5022-55ec-4093-a742-39d46cfe9d94,ocd-bill/f85a47d7-31d1-40cd-a138-c3ddf8529888,ocd-bill-ma-194th-sd3376
702c2527-1e19-4138-8c40-e07405456aa6,ocd-bill/a0d508dd-39b0-4fc8-a502-97f694c204db,ocd-bill-ma-194th-sd3413
8f8891db-c9bd-4938-b746-c79f4236d9dc,ocd-bill/ed49c7cf-661a-4a07-82a0-e9a8aba21684,ocd-bill-ma-194th-hd5358
e77fe794-7c88-4394-9d99-695e40c80f1c,ocd-bill/ccaf8f3f-8981-47e7-a655-6aaa03931e72,ocd-bill-ma-194th-sd3384
22fad755-3ddb-4f0b-ad10-a2a700ad628e,ocd-bill/fe9333f6-c2f3-457c-94ed-7df79a4bbe9d,ocd-bill-ma-194th-h4565
86a5ba2d-a117-4534-b2bf-f14224fbfaa2,ocd-bill/805c2b42-3c1a-4a5c-9c30-878e00fd0751,ocd-bill-ma-194th-h4613
370f6d26-06e7-43f0-a055-0a6534cbcd62,ocd-bill/57bbf78b-56de-40ef-8096-0951923d88ab,ocd-bill-ma-194th-s2757
99b892f1-a22e-4b76-ba16-b04098bcd56f,ocd-bill/50ebab85-e26f-4627-a9a4-761d8b44e82e,ocd-bill-ma-194th-h4765
ecdae93e-8d76-40d9-9eb5-ac18e6ad2b30,ocd-bill/b2ea2e9b-69d7-4568-b513-95ceed945ae0,ocd-bill-ma-194th-sd3318
1b5e6ba1-7843-4359-8775-31dbc50c5bd4,ocd-bill/954aa4c6-336e-46fb-89d3-7d53bfd35ea2,ocd-bill-ma-194th-hd5135
37c595ab-b5f0-4b29-b23c-f8b4ce63843c,ocd-bill/ae7f1c1f-0586-47be-9089-97cc842c22b2,ocd-bill-ma-194th-hd5339
f1316d32-5fc9-4311-80e3-06887ccf2de4,ocd-bill/ba61f061-ee7c-4fd7-881a-05eb05c4819f,ocd-bill-ma-194th-h5170
fd9fbefb-6c01-45f1-9403-382270535349,ocd-bill/ff154298-4af2-48f1-9755-fe9f98b17317,ocd-bill-ma-194th-sd3359
ef93491c-9409-4dc1-97b9-f86940ff1962,ocd-bill/67c54e3f-ec03-48c8-8f04-6cf7c673f5c7,ocd-bill-ma-194th-hd5194
a4f08ca2-5e1e-4b27-9f10-63d9c4bccef6,ocd-bill/a12bbcb5-350d-4754-8e1a-289391b23161,ocd-bill-ma-194th-sd3343
79d88ce3-bf43-4452-8eed-03146390fb42,ocd-bill/017e0848-2b62-4056-909b-c12ab0688d96,ocd-bill-ma-194th-hd5357
04fe4106-3c86-442e-8403-195ff65ebdb6,ocd-bill/741f821d-c630-470f-80d7-ab8ff0d7f3cb,ocd-bill-ma-194th-s2825
c3900a03-6611-4124-a77c-9510b6c23dc8,ocd-bill/f8aaee72-dad9-4ce9-b9db-d203b7041f62,ocd-bill-ma-194th-hd5283
a7d4e44e-b93b-4483-8a75-c337bed0640a,ocd-bill/487a43b5-0280-4886-b4aa-078aa3050e13,ocd-bill-ma-194th-hd5161
44af0031-c483-409f-aeff-b026c93f340e,ocd-bill/e8ebc45b-dca5-42d5-a29d-31e772e01ede,ocd-bill-ma-194th-s2713
edc93f8f-3fbf-40b8-92eb-91f25a43993c,ocd-bill/294c7e20-aa67-4c35-9c97-95f45f7b4f36,ocd-bill-ma-194th-h4844
a9bb7cc9-15ad-4581-ac4c-48bae047dbe5,ocd-bill/0473303b-5ffa-4a75-9842-b3d2c3565bcd,ocd-bill-ma-194th-h5183
103075dd-e864-4472-a08a-9f227ed28d4b,ocd-bill/2ba37867-8b8a-4adb-af31-c5a77f092650,ocd-bill-ma-194th-h4500
d34d2dd8-5aeb-4e65-bab7-6bf264a283db,ocd-bill/ae15b689-f999-432a-8ad0-eb671c8a7e41,ocd-bill-ma-194th-hd5182
c6526fa2-9846-4733-aeb7-8d05e5aeb52a,ocd-bill/4cd539c3-3b33-485c-b403-9a2c682ad24b,ocd-bill-ma-194th-sd3378
c2709bfd-9276-4cb3-b904-1bbe398a35da,ocd-bill/209ef325-2950-480a-b315-6d3d046c818a,ocd-bill-ma-194th-h4652
44398dfe-dbb0-42f3-a487-ca8dcbb8bf50,ocd-bill/480ee767-4bf1-4bbf-8643-055300816c1a,ocd-bill-ma-194th-h4834
ce24a7c4-3a0e-42d6-b3ac-9102ae1d6395,ocd-bill/dd6b78a0-0594-4b28-97ba-13fce446c6ca,ocd-bill-ma-194th-hd5365
6897d350-c456-4961-85b8-217800c64fd5,ocd-bill/8b413f1d-de87-4429-9f89-bc69d62565b7,ocd-bill-ma-194th-h4535
306ec130-a56e-4af7-8ed6-09849a8dc45e,ocd-bill/32704d0b-d5a2-46bf-a93d-25b2a0c09d94,ocd-bill-ma-194th-hd5595
f3cba69c-86d2-4e3f-8cfb-acc65eb2db87,ocd-bill/ce662302-834a-4051-be4b-946aba540492,ocd-bill-ma-194th-sd3460
848dbf5d-4abe-4a0a-ae44-a18a2a983969,ocd-bill/89c1c13d-a01b-453e-8372-ee143eba1615,ocd-bill-ma-194th-hd5307
9d0a3d47-b27e-4e91-b494-288e3bc562c6,ocd-bill/638663c3-79ee-4f73-afbd-3fb2f5960d34,ocd-bill-ma-194th-s2791
d2562d21-5594-4ea8-b749-9828bfaeba60,ocd-bill/2425956a-d4f1-47b3-8410-9890d1a7a1e2,ocd-bill-ma-194th-h4721
28f39d8b-d25a-4538-bd43-50d34ccb6af3,ocd-bill/edabb51f-7032-4c91-ade3-21cd1539b92a,ocd-bill-ma-194th-sd3350
412fd02f-f1b0-4fdb-bb4e-ca8208d66fdb,ocd-bill/b5f16bda-a235-423e-a36b-e05acc13eacb,ocd-bill-ma-194th-h4636
e3e21bb4-c684-4643-8310-e64355237a78,ocd-bill/f008976e-ef16-4076-9c8f-eeb98e3159f8,ocd-bill-ma-194th-h4567
a5346c75-f73b-4109-be9c-9ff437f3f9d3,ocd-bill/6788b040-181a-4bd6-bd3f-916b1e66facb,ocd-bill-ma-194th-h5200
aa6273c6-9634-4125-8a82-d11e102a6029,ocd-bill/142c58fd-14fd-469b-b99e-5a7c922fcdf2,ocd-bill-ma-194th-h4643
2693593c-1e70-41ac-bf9c-9a48a7a24af7,ocd-bill/d60b0ed6-946d-4cd0-a755-e5fc377a5754,ocd-bill-ma-194th-sd3419
72492184-35c4-40e6-9d2e-62d4ca5bc47a,ocd-bill/ffc713ff-d0f7-44ab-a7c2-782d6ea79f4a,ocd-bill-ma-194th-h5163
dbf5efe6-c4c9-488b-b21b-4acd4e7da62b,ocd-bill/7df31232-657d-45bb-8255-403f81ad30a7,ocd-bill-ma-194th-h4581
b4079f8a-73a0-46e6-b69c-8d6cebb44ca3,ocd-bill/0fc5a7e8-e8e5-42fd-bbc7-44e9869e87d2,ocd-bill-ma-194th-hd5349
dc498b23-6cba-48cb-9898-683aa1d41530,ocd-bill/003b2202-c5e3-43b5-a7ac-7b227b567e94,ocd-bill-ma-194th-h4582
5c37cff1-bcf3-4f7d-b33b-3cb5ad72c5e8,ocd-bill/91645f86-fc61-4f7c-8c87-333634ca18b8,ocd-bill-ma-194th-s2895
21a868d4-d974-438c-aa18-0e9dd5e7b87a,ocd-bill/f58de9eb-6413-495e-8b68-fa6135912b38,ocd-bill-ma-194th-h4876
ef751d0d-b844-4965-a2b4-5bf73a118d63,ocd-bill/b221b22b-0c91-40a5-973c-4bd8330da2b9,ocd-bill-ma-194th-h4564
e09cb690-d8b4-4f85-a633-c78766d525c1,ocd-bill/1e4b5286-755d-4c0f-bbc1-3377a15d8efe,ocd-bill-ma-194th-h4832
8fc4f62b-0e36-4072-b73f-9674103cf176,ocd-bill/ef9c7088-30c9-4c94-8b75-6e034c905c60,ocd-bill-ma-194th-h4770
15e1c466-47c9-4c48-812d-66e3f2034a22,ocd-bill/614be1a2-a56c-4032-9a68-79fb53a2fa7d,ocd-bill-ma-194th-h4833
682ee15e-857a-48c0-814c-4d4399ce9d9f,ocd-bill/3e062b38-63f8-47f2-9ffb-3ae4cb76f8bc,ocd-bill-ma-194th-h4533
cc9178ef-1906-4c9e-b75e-1a0912879763,ocd-bill/ee567698-97a7-4c8b-a412-2ed0fbb8d2dc,ocd-bill-ma-194th-sd3483
ae20050f-fdcd-430c-9f3a-27f12c09f37d,ocd-bill/3ff4e62f-288b-4574-894f-9dc23d79f4c8,ocd-bill-ma-194th-h5167
35e793a0-db75-4bd1-8a91-4929126bf3ad,ocd-bill/8d78aa38-14fb-4339-a7c3-cfacd5ae1728,ocd-bill-ma-194th-s2848
510574f4-1423-449b-8cb6-76ed24728023,ocd-bill/6a0ac5e0-8528-4c85-bd5c-7c88ac92ec09,ocd-bill-ma-194th-h4799
01bc4373-a319-437d-a30c-bac35fe330e1,ocd-bill/72f874d4-e1d8-4a38-910f-e4081b330a02,ocd-bill-ma-194th-hd5193
10644b7d-1505-4ba0-8373-d68730298f56,ocd-bill/7c57aabd-80cc-4df5-9556-6b8b37a0b440,ocd-bill-ma-194th-hd5323
a07b50e4-5cfc-4995-8269-65fe1cd0c9a0,ocd-bill/eed2003e-9df1-4f0e-ab5e-bc3fa03cbb15,ocd-bill-ma-194th-h4797
a6003be7-779a-4330-8e0a-bf4a07ef1770,ocd-bill/83bba058-e417-4c9e-a277-7b1e5109bd9c,ocd-bill-ma-194th-h4719
db07fa47-9ac3-4f82-878d-4f815d2e3c09,ocd-bill/10658180-27c6-4720-b17c-efd98ddfb192,ocd-bill-ma-194th-sd3328
80574e8f-b3ad-4b4d-9fa7-03883667b873,ocd-bill/4a082e00-bf90-42ad-b10f-def11015e049,ocd-bill-ma-194th-h4751
a643f318-9d01-4da2-916b-4aa101fe2f10,ocd-bill/d305a288-66cc-4628-8fb0-598f52fe2362,ocd-bill-ma-194th-h5165
1dfd1e3f-4c92-4cbd-a71e-4764235efaf8,ocd-bill/384eb24e-b02f-4c03-9e03-2874d8787253,ocd-bill-ma-194th-h4637
9790a999-ecf7-43e3-a0e1-2dc62e207e09,ocd-bill/cc3738fa-8c29-4d2a-9208-7e16f40e6029,ocd-bill-ma-194th-sd3389
cb2ff52e-d02a-47ec-94d6-aed48357ed05,ocd-bill/003bd381-534a-4a09-b7f6-14a228ab0c98,ocd-bill-ma-194th-h4822
fdd2dde2-162f-4354-9423-c51b6ab30c2e,ocd-bill/7311e080-5e88-4c85-b03d-b45497659e54,ocd-bill-ma-194th-hd5401
16ede774-e5e5-4437-a766-d7b5da458bb5,ocd-bill/c6f60ce2-76a1-4481-b503-ceb6a30ae803,ocd-bill-ma-194th-h4616
4634180b-74cf-40ae-81b2-8ba2b91dac71,ocd-bill/054be2fa-090c-4cbd-a722-399765b43d5b,ocd-bill-ma-194th-s2760
eb3f5caf-fb68-4324-8a5f-9aa1e77313a8,ocd-bill/5dd564ce-b13d-43d3-9bcc-4fd096178a01,ocd-bill-ma-194th-hd5180
548d1e59-d8ff-4b90-8ed6-09baab667e8b,ocd-bill/ec6b6b9c-56d0-485d-9e0b-f17dcd204386,ocd-bill-ma-194th-hd5131
0353e631-c4eb-471d-aee3-c661c36d5551,ocd-bill/0c007c4b-6da7-4780-916c-f8306b7d6c80,ocd-bill-ma-194th-h4583
ef676460-e79f-41ed-9d38-40ec9ca849af,ocd-bill/acb3bf2e-3984-4eae-a025-4947f44a4b9e,ocd-bill-ma-194th-h4538
603c41e2-4ab4-44fc-865c-0afef3e0f9e5,ocd-bill/ab86f077-1c21-4a0b-a764-c68c2bde4db5,ocd-bill-ma-194th-s2708
56249c61-3c20-49ff-8ce2-95ad4005cc05,ocd-bill/12df20bd-9032-4217-af33-4ebfa1ebb590,ocd-bill-ma-194th-hd5343
1e980b50-cac1-4c3c-9536-c580d266eb2d,ocd-bill/eda26f30-09cf-4fe3-a3d1-5c1a1e43a0c0,ocd-bill-ma-194th-sd3324
3102c462-ef64-4438-833d-432e5a0a9651,ocd-bill/da586f00-e9d0-4238-b453-3da9375d7a15,ocd-bill-ma-194th-sd3317
a443548c-b994-47a8-a6bf-096178eddce1,ocd-bill/42eabe73-a8a7-4f60-8109-ea0b9f039135,ocd-bill-ma-194th-s2752
abd3bff6-201f-4d18-b9d1-1bba94817322,ocd-bill/733d7e12-d471-4b4a-8737-8e7aeeea3cd0,ocd-bill-ma-194th-h4527
c7231b97-d720-429a-b61f-79e4cd04e701,ocd-bill/1a027ec0-55b0-47ec-9d1d-a196683c3b2f,ocd-bill-ma-194th-s2819
9892e033-31f5-4279-b8c2-27f2a64c3164,ocd-bill/54dd4e5a-8e83-4350-acd2-8bda8af6d384,ocd-bill-ma-194th-h4624
95a44ade-1a23-4a7e-81f3-c613e6083aa3,ocd-bill/ed422598-5664-4b43-8151-b5768ef08064,ocd-bill-ma-194th-hd5316
3a33e5d4-5cfc-41f4-90a4-89e671111ca8,ocd-bill/c2ed0c4e-930f-4142-ab04-5171ec1b4775,ocd-bill-ma-194th-sd3418
51550975-c025-402a-a486-a08de1e17e57,ocd-bill/0e70c84a-d462-4b1f-ad29-b368bd3c5138,ocd-bill-ma-194th-h4759
ce67396d-6d0a-4ca4-801e-c9c988ab1556,ocd-bill/74c1badd-6200-40db-955f-7472969c4c2e,ocd-bill-ma-194th-h4487
b13e6cce-01a9-483b-847c-8aa36eee11b1,ocd-bill/05ef718c-4eba-4146-9813-4b2c635dfe53,ocd-bill-ma-194th-s2721
0a21b248-fbbf-4f7d-ae26-aea27fadf180,ocd-bill/dc2e45b5-7ba4-462b-8853-0c2ab1baafcb,ocd-bill-ma-194th-sd3410
6e91b69b-a1b9-498d-90bd-d46efbdf291e,ocd-bill/b4d5ac5e-22da-4ca4-813f-825f112fb8df,ocd-bill-ma-194th-h4717
bd25feed-e025-407a-b0bd-b0697e745030,ocd-bill/2a566fcb-011d-46d7-94df-0892fa9ac782,ocd-bill-ma-194th-s2707
a96b38af-36e8-4daa-87da-266768983fec,ocd-bill/9713b3e9-c92d-40c4-81bf-08bb29d90c94,ocd-bill-ma-194th-h4823
e55a23cb-29fb-4dae-bc3f-12e63c262422,ocd-bill/60eb8c66-0748-4e5b-b9ca-a06c9abf1868,ocd-bill-ma-194th-h4839
3d9c8c59-c799-43f7-ab28-e6b9be1c47b6,ocd-bill/8072b4b1-f447-4f6b-b91c-026032beb7c0,ocd-bill-ma-194th-s2692
0bf94625-9690-4860-baa5-335bc5530035,ocd-bill/172cb5e0-63f8-4eda-a9d8-0d7cd97a1365,ocd-bill-ma-194th-s2755
8b322612-1640-4d58-984b-f0f6a2f1b070,ocd-bill/0610a98f-a41d-4e4a-8c51-57040ed9b888,ocd-bill-ma-194th-s2792
ceafd7e6-9174-43e8-bda2-2c8639f45c25,ocd-bill/a797591e-24ef-4e2b-98d8-4ab38182f8c3,ocd-bill-ma-194th-s2830
23e68f09-de92-4ab1-97a4-3b626f16f36b,ocd-bill/7a4f8b8b-e7e2-4f31-8174-2e561d5f1ee1,ocd-bill-ma-194th-h4895
f091ca1e-c85d-43d3-a82c-c55e4ea28445,ocd-bill/95b93831-ddd0-4bed-aa35-cf0b44d1016a,ocd-bill-ma-194th-h4791
6cdb0389-c808-40ea-9500-89f50ad9955c,ocd-bill/28dfb36a-53eb-4e54-99d5-5e8c965fdf5e,ocd-bill-ma-194th-s2693
eca474b3-558d-4ad2-9c0d-cc23601443c7,ocd-bill/77367972-610d-46ce-9adf-f7ec24002e50,ocd-bill-ma-194th-h5112
0efc37ea-8571-410a-9c05-f46b596c8604,ocd-bill/9bf809ea-aaf4-4ec6-a5f9-fb503590e19a,ocd-bill-ma-194th-s2670
ee062370-9e40-49cc-8f78-38e80a925ef3,ocd-bill/b5fd46c0-bc3a-4a4b-9615-9a0b7a1aff61,ocd-bill-ma-194th-s2878
170a05fa-ca1f-49e0-9999-e02ec907a9b1,ocd-bill/5f288cdc-dd9e-46d1-bef9-9e5d87889aed,ocd-bill-ma-194th-sd3456
450cd318-7ff1-4a14-abd4-aff41a730392,ocd-bill/8fb65b88-3a1d-4d6d-9865-56a02a129549,ocd-bill-ma-194th-sd3421
664c456a-064d-464a-a39d-194df55003ad,ocd-bill/2f9a68ad-44c4-41f4-b7ca-9e099a14ba9d,ocd-bill-ma-194th-sd3323
ffb391ce-4d53-495e-a75e-ba025da30a2a,ocd-bill/0e0766e3-6995-451d-87fc-4322946e384d,ocd-bill-ma-194th-h4752
86cf1778-814a-449b-b0b2-03c54e18bbf4,ocd-bill/1918efb1-1bf2-4606-95d9-5b3dbad2d161,ocd-bill-ma-194th-hd5222
ca41edc4-3709-48d9-9ca8-22fa9b73eb2f,ocd-bill/ebf276c1-2437-4ab8-a7e6-e869c44fb672,ocd-bill-ma-194th-h4608
5c911bee-0243-4520-9ee2-b6de9b1f8019,ocd-bill/73f01b12-7c2d-4df4-bd1e-1ac820b738c4,ocd-bill-ma-194th-h4970
2fc8b645-ab00-41c8-bdd7-9abf09d510ca,ocd-bill/18af7321-1779-4eb1-9373-8f8a12c128a0,ocd-bill-ma-194th-s2818
bb65928d-6c4d-4e4e-bda3-935faeef031f,ocd-bill/b7ed8c55-ada5-4ed6-bbf1-68532c255338,ocd-bill-ma-194th-hd5351
b30f2abb-3fe2-4ee0-87f4-e4759097cb7f,ocd-bill/d528a083-f676-430c-bdcc-01a93c06efd6,ocd-bill-ma-194th-h4497
8d15a8bf-4a3e-4514-8deb-173d323db7ee,ocd-bill/ae1ee6fa-f252-4932-9882-f24e74a46cb6,ocd-bill-ma-194th-h4556
9e353628-28b4-4ebb-8c89-ea3852294e57,ocd-bill/a2505c7c-f77c-494d-8879-8240fdbbff72,ocd-bill-ma-194th-h4495
e4794c8d-caab-447a-af92-acef0dd7b68b,ocd-bill/7bb53b09-2d1e-4c3b-90f4-37724aff7e4e,ocd-bill-ma-194th-h4595
bc80dfa3-5011-4056-b61a-89e90a8236e2,ocd-bill/8b32f440-0882-4abf-9ac2-a46bd878f762,ocd-bill-ma-194th-s2813
f409adf8-83a6-49db-84fb-ca6f94c5517e,ocd-bill/83a90bed-a7bb-4420-8239-c533322f4a58,ocd-bill-ma-194th-sd3366
9365ba80-dc09-443d-958e-59faae74e31d,ocd-bill/6917edfd-96a3-4c77-8cd3-a0a3f88148b3,ocd-bill-ma-194th-h4681
056ae362-3e9a-424e-be30-566429c78d78,ocd-bill/7ed9cf8e-9abc-42ca-9f81-65ce9e272a5d,ocd-bill-ma-194th-s2859
5e8b8654-2969-42bb-863c-c08c951c4459,ocd-bill/27ac9f55-df58-4166-9646-046a6fece920,ocd-bill-ma-194th-h4646
d58299f3-ec5c-4c71-ad8c-bff423a4fa7d,ocd-bill/3d522f8f-2c16-4353-8dca-fa49f9ee37da,ocd-bill-ma-194th-hd5270
a591c55c-16e9-4f86-a8b4-ca53ab8eb2d6,ocd-bill/4256ddd3-1678-4dcd-b5df-be6df5945293,ocd-bill-ma-194th-h4628
972d9c77-6e31-4dce-8a7e-69a4e7c7008a,ocd-bill/9a58434c-6962-4147-bafc-40e8f9223d01,ocd-bill-ma-194th-hd5136
705dfefd-5f4c-4c1b-a8e4-b130eca014be,ocd-bill/1e99c63e-c9dc-4e86-9644-c9fa7558ba39,ocd-bill-ma-194th-h4542
6fc5f0d0-dcbe-4a43-8ea3-f6622cc9f6bb,ocd-bill/039341fb-f413-4142-9088-362191a143e4,ocd-bill-ma-194th-h4588
1c9c74e7-0975-4944-bbce-d0958c8d79ef,ocd-bill/e15b445a-8169-4fef-8fef-6abc4b06cca4,ocd-bill-ma-194th-h5071
2f12d6d1-d9fa-4702-ae2f-28dbfd580cb8,ocd-bill/b036354c-1287-4332-8ca0-e6a280d26e29,ocd-bill-ma-194th-h5080
23a89074-eeec-4f2f-8c26-aa68a03350c8,ocd-bill/10679e8a-d02a-4b08-9c6a-0057a32e8a82,ocd-bill-ma-194th-h4877
01278535-1c34-45fd-b843-aeb8e3d4d8c0,ocd-bill/3c7b8f79-24b1-4785-87e5-3c16b0d121dd,ocd-bill-ma-194th-s2889
2b8b3d1a-c5bd-490c-be68-f1a45c64134d,ocd-bill/8eda9054-f848-4839-a09d-aab4af85969d,ocd-bill-ma-194th-h5073
afb448c8-55b9-411b-acbe-9be02a396119,ocd-bill/0e2233bb-75b6-4f88-b06a-e535f3b27be1,ocd-bill-ma-194th-h4622
391c6e2f-d648-4a0b-acd5-2436ee28a708,ocd-bill/ff9897a9-b974-4933-a5fa-8fd216920088,ocd-bill-ma-194th-h4617
7d72d2ea-248c-479e-b59a-d4e9044488e0,ocd-bill/f4b281f5-acd6-450c-91f8-809b882aebca,ocd-bill-ma-194th-s2705
cc9a5f3c-31a0-4cc0-8ac0-e7cba8874a2c,ocd-bill/63231aef-4d3c-43b3-a19a-c5242be4a47b,ocd-bill-ma-194th-hd5383
fa10b716-d5d9-40f9-b5cf-cedc366a38e7,ocd-bill/9b52d5f5-782f-4619-a996-d4a967ad3792,ocd-bill-ma-194th-h5168
8b12d1fc-c8d8-4ff5-9aed-b0e9a371a43e,ocd-bill/65acfeb5-63d3-43f8-aaa9-870b31d0cee8,ocd-bill-ma-194th-s2784
7d4342fb-666b-4e40-9128-9721444973f2,ocd-bill/6b967095-b6f2-4704-b2c7-3b00451f4bec,ocd-bill-ma-194th-h4485
85fa8cad-59c4-4d6c-bedc-786b8fc76440,ocd-bill/c2927836-495d-4cd4-baeb-37e96f7b077b,ocd-bill-ma-194th-h4706
9c028fca-3e8d-4568-8617-282d38ba9aeb,ocd-bill/c31e6f7f-e114-482d-94bd-37063b20080d,ocd-bill-ma-194th-sd3346
84de47d6-c463-4bc9-9189-74fd9d39c694,ocd-bill/d4cedd4d-388f-4a34-8903-5521af56a6c9,ocd-bill-ma-194th-h4795
84468d81-bfac-4f51-8fed-8d5baf3130b9,ocd-bill/0649200c-bdde-4ab1-9843-4a4ee9e9c804,ocd-bill-ma-194th-hd5376
c05607c8-4a4b-484c-8902-2ce72bdf214f,ocd-bill/5d810b18-1946-4095-b250-bcc51856d64e,ocd-bill-ma-194th-h4750
b44948fa-c631-4c53-8149-4a9987f3bb5b,ocd-bill/db7db384-f780-49a7-91ab-0330d1ba5e77,ocd-bill-ma-194th-h5132
23387bbf-43ff-4678-b096-74365593943a,ocd-bill/41542a5d-993b-4296-820d-d0557b1d8f53,ocd-bill-ma-194th-s2685
64ab5172-5efb-4580-8d65-ed09dafef3c8,ocd-bill/9e80ec2a-20a6-497f-b60e-0e25b518cd51,ocd-bill-ma-194th-h4499
e10e18f4-f6fe-427c-9ccf-ee40cabb13d1,ocd-bill/c216a3d0-bf01-42f3-a611-fdc8df0cc164,ocd-bill-ma-194th-h4741
9ad0f8f1-d9c5-42ee-9d7b-e3b20572b970,ocd-bill/8f9dc341-b70c-4db1-a73f-113935d97c63,ocd-bill-ma-194th-s2826
136dd7ca-159e-470a-9ac9-7c4b4b6164cc,ocd-bill/aba339a1-1255-4f6b-9a96-ceeb937c64d7,ocd-bill-ma-194th-hd5374
f7cc4651-8ac0-4906-996b-64cbef15dcaf,ocd-bill/606cfff5-0bea-42ac-995e-35a598094a72,ocd-bill-ma-194th-sd3478
65ba658d-10cd-4f54-95ed-0b3f57f03684,ocd-bill/01da4a31-f098-4ce3-8a4d-b7487031c51d,ocd-bill-ma-194th-h4853
b3f55288-16c5-4b8d-8c76-63e00cb35ec4,ocd-bill/244d22a6-6ee2-41a9-b21c-4cd4364833b2,ocd-bill-ma-194th-sd3382
2bb59e5b-5a79-4b04-8ea0-852b7b6c6c3d,ocd-bill/5e1eeb0f-e066-49c7-9601-49ed9160bfa6,ocd-bill-ma-194th-hd5748
8228fdb0-985a-41a6-8934-62e79ae71578,ocd-bill/93a92ade-1b81-469c-aaf4-0838fb3607ae,ocd-bill-ma-194th-s2778
d8df1aa5-c4a2-4be6-a861-3c0e24c7848e,ocd-bill/8a0e2b72-43fd-4ee3-9de0-94a3e3328488,ocd-bill-ma-194th-s2806
ab4d31f5-1595-4fd5-8a13-dfb0bbb8a4d4,ocd-bill/b3a4b83f-57a8-4973-8693-3ef743cfbe2d,ocd-bill-ma-194th-s2710
3f318428-0382-477f-afd9-871c83961107,ocd-bill/f301385c-1b47-4bcf-a3b7-9fc78a1aa657,ocd-bill-ma-194th-s2691
39c5a90b-c04c-4ed1-b4cd-0cd1a91573bd,ocd-bill/02c981df-df83-4917-8845-e81c097fef3a,ocd-bill-ma-194th-h5065
beb3eed4-b2a1-48fd-9f98-dfb2860b98e5,ocd-bill/69390a56-20cd-4b48-91dc-2f797450a276,ocd-bill-ma-194th-s2838
81a6011b-c081-4bad-b405-0da42c11b377,ocd-bill/7260d1f8-b6ce-4913-9be7-1843b0a5d070,ocd-bill-ma-194th-s2740
bf72dfe4-62f3-4633-a42d-ce2d6598fb79,ocd-bill/2169c903-6fe3-4355-a2fb-cfbf2e7025da,ocd-bill-ma-194th-h5111
8f518e8e-c1da-44ea-abb9-27049dee64c5,ocd-bill/481c0060-e734-4f5e-bf2d-88ad911dbed0,ocd-bill-ma-194th-h4610
9b14e745-449a-4c74-818c-6cd610486fc9,ocd-bill/6b8b0c2f-24b4-4208-9cb8-192920965560,ocd-bill-ma-194th-s2795
75d67730-bd9a-47dd-af5f-383cb6a181f5,ocd-bill/57732ce2-60ac-47ba-9c65-aa7e75d5526b,ocd-bill-ma-194th-s2874
0322f0c3-07d7-43fd-b944-323400298ece,ocd-bill/9c108ad1-30c2-448e-8de4-399c544cf980,ocd-bill-ma-194th-h5169
4468ade2-c207-4814-b20e-05a952a3b94f,ocd-bill/1276ab35-31b5-4345-bda1-aab69587d49e,ocd-bill-ma-194th-sd3355
fd3ac83f-c822-4fab-ae10-4735f299cb92,ocd-bill/3f699a6b-0bc3-4dd7-91a5-9a9d5b48e815,ocd-bill-ma-194th-sd3339
dcb76e9f-2ca1-4632-993b-bd89726acbe9,ocd-bill/939fdcc7-82a9-4a7d-a84f-e768b46f4351,ocd-bill-ma-194th-h4699
d3c69940-0c89-4540-a27a-c38728d1c519,ocd-bill/c16cfa1c-71d7-4e4e-ba06-de9a5f5cff54,ocd-bill-ma-194th-h4505
0548b72e-6024-4282-803e-2a591fc26730,ocd-bill/2d2fc80f-87ed-417c-8585-7e2b46fa0488,ocd-bill-ma-194th-s2748
3997529d-8a82-4a0b-a98d-f6d194836e46,ocd-bill/5446e817-fe7a-4781-a1ec-c0050ee97e1e,ocd-bill-ma-194th-h4707
33e43257-5d81-44ed-8890-bc3b6e2028c5,ocd-bill/a76463b2-da97-450e-9f7a-87c5d80b2c60,ocd-bill-ma-194th-sd3393
bcce5f53-fc82-4501-b80e-51930db3ea8a,ocd-bill/c5e75156-4bab-4b4b-9d13-10b6c0fc658c,ocd-bill-ma-194th-h4744
a0ed1f8d-43c9-497b-bc4c-78e4996fb23d,ocd-bill/db8c656c-f893-4578-a63c-1e7161b1be05,ocd-bill-ma-194th-h4703
a1b5139b-a2e8-48aa-a67a-1f2f9628a2f0,ocd-bill/48f2534d-694e-43e2-945a-4db5b7d1f3f5,ocd-bill-ma-194th-h4900
1917f956-b29e-4eda-81d3-0c727b888579,ocd-bill/c690ad99-0e3a-4987-bc38-9514bafc968a,ocd-bill-ma-194th-h4809
d726fcca-a1c9-49c0-a4bc-3a9730fc0c16,ocd-bill/d79a9f16-899b-4033-9516-b96c20ea7741,ocd-bill-ma-194th-hd5273
f7e8ccec-8709-4abf-8314-1ab0467eb938,ocd-bill/07fc2ab3-9e2b-400a-a541-eb042f986749,ocd-bill-ma-194th-s2749
