id,bill_id,note,date,classification,extras
8d3e2c3c-100e-45cc-b57f-006305681e99,ocd-bill/64a70b0d-d745-4708-9c48-c774cd57a3e7,Bill Text,,,{}
41844d4a-2fd4-4a71-a175-62d1ea3d0168,ocd-bill/fa87ee40-b0ef-4ed4-bc74-a746a0c52a81,Bill Text,,,{}
28ddfa44-b45d-40d3-966e-d411b07812b8,ocd-bill/fa1dc918-37ac-4538-b18c-4172417bc745,Bill Text,,,{}
02340072-7507-48f1-a2b8-d3e7a1617925,ocd-bill/cb05d870-5984-4004-8c54-062523072cb7,Bill Text,,,{}
7ab157ca-59e0-451f-8145-8958182154cb,ocd-bill/23fa017d-9bb0-46e6-8a73-b8093a629b3d,Bill Text,,,{}
721e54b8-bdda-4081-9f05-c483b04bf5a1,ocd-bill/9f996ad7-a1d3-4bff-aea1-515b1d069728,Bill Text,,,{}
5836e8ec-4e18-4f2f-a10d-c55a6d634993,ocd-bill/df2e30b7-e9be-4ca3-928f-d2239b96b2c5,Bill Text,,,{}
f846431e-c5c6-4ecc-ad32-07f138bbd98b,ocd-bill/01de6558-67b0-4697-9d81-7b1fde8a9df1,Bill Text,,,{}
8cfc1e18-a038-4160-a8e7-6974179954a3,ocd-bill/846db45a-d357-49bd-a05f-12e00e50b736,Bill Text,,,{}
bfa90720-321a-4a8d-8e0d-9d0a7fede14f,ocd-bill/71342f53-a993-4506-a80e-2eba3dc9c6aa,Bill Text,,,{}
c088fb74-989c-42b1-bb79-8ce3eb97e944,ocd-bill/57499bd1-8ad7-4ea7-bfb1-e5163accdf9c,Bill Text,,,{}
f804cfe5-c52d-45bf-8662-09b40dd51e21,ocd-bill/a7b45891-5613-4d5c-bb55-9282fa5e7712,Bill Text,,,{}
a86d8768-67ba-4748-8f45-7772f78d0afc,ocd-bill/40425761-ef29-4d65-bca9-2e36d8264aa1,Bill Text,,,{}
0c6cf1af-30fe-49e0-8e2e-20b627a82bf7,ocd-bill/bab06c74-31e4-41a4-9fff-b8e07ba4655c,Bill Text,,,{}
ebab8c78-a0a8-42f9-9eec-75bbd83183db,ocd-bill/5311b22c-ae81-4650-aaad-ec5b81d0bbb4,Bill Text,,,{}
2e01ecb0-6c35-4b76-b8b8-ce2dae2f24ec,ocd-bill/9d8eb9ca-27c4-4352-bb83-14e8cd7f8c43,Bill Text,,,{}
8a27d063-2dd3-4b06-91a7-5c09100e7921,ocd-bill/20a8aaf3-f63c-4a0c-965a-6c95c01857d8,Bill Text,,,{}
915ee6ec-2807-443a-820e-3c7fcacb8191,ocd-bill/b73b7158-87b6-4859-a8bc-4c5faf32d971,Bill Text,,,{}
c939c7e0-21ca-460c-825c-a1fa5267e9ba,ocd-bill/ec85ca12-cbab-4730-9880-6381f16bff1a,Bill Text,,,{}
01c2b7ad-1afe-458b-8989-1e91c76c19e6,ocd-bill/e8a40c6c-21f5-4e0c-a9e6-5b7f9e3dbbb9,Bill Text,,,{}
8a480584-bd0c-4439-be28-50fe5ea001f6,ocd-bill/309774fe-7849-4c7a-8c24-588ca4dd7d79,Bill Text,,,{}
58be2c79-f377-4504-a787-04ddfc90046f,ocd-bill/8d2e1fe2-3341-4637-aae2-3898a5d50af4,Bill Text,,,{}
61056484-0388-4ae5-ab59-1e734f1eb3db,ocd-bill/e15d77ec-197f-4f29-b1f0-9297d3d24689,Bill Text,,,{}
da8ba648-b140-4309-a0a0-1401810e4d79,ocd-bill/2454a0d1-c023-4b4e-80de-8db4d6204f74,Bill Text,,,{}
7dabcacb-9400-48a9-8b87-f04fe7422a9f,ocd-bill/a7e44253-a081-4853-8b82-6c1c3f4b48a8,Bill Text,,,{}
97ab0a6c-1312-4a3a-88b8-89097871cbb7,ocd-bill/25ebdfbc-ad13-4574-b539-54f706749826,Bill Text,,,{}
c5d0ae04-0d45-4335-96d1-d52e7c5dcb5d,ocd-bill/c7435b59-a28a-41c3-b5f0-833c6ca814cf,Bill Text,,,{}
6ec35918-6936-4ea1-a385-1b82e9453328,ocd-bill/29ec41c7-6f94-4fe8-a3a6-5e78ab004c1f,Bill Text,,,{}
834c9d94-8bd0-44d6-bb6d-ca1ac0c72763,ocd-bill/3cd4de79-3da3-4763-8f5b-99b450d2dcd9,Bill Text,,,{}
97c458e3-5759-4d18-8539-8ed3d4200483,ocd-bill/3aa319ce-2c51-4d05-9354-e653d2e83100,Bill Text,,,{}
60a616d3-0e51-4af1-92a9-bb122c78080c,ocd-bill/5886aaec-88d0-4a0f-b104-f63ca9536472,Bill Text,,,{}
de457daa-7282-4dd2-9373-32a6361e9f84,ocd-bill/fc11add4-62d7-4fc8-a5c3-65ed76dc97e0,Bill Text,,,{}
2a881471-092a-4f6b-ba4b-7e85648cccc8,ocd-bill/2aa6b97d-1d08-4978-b9b6-401d8eb15c83,Bill Text,,,{}
ce850fa8-f9c3-48f2-8e89-282751bb6073,ocd-bill/7daab997-66a2-4f50-a5db-87dcf5b440e3,Bill Text,,,{}
144561ce-e043-45ca-b95e-d74dce0e9cdf,ocd-bill/8f8545fb-cc76-47aa-a64a-318c95e8a3f3,Bill Text,,,{}
9bd03a59-90cf-4bd2-971d-ff6a06a4cfcb,ocd-bill/1c0a9f07-6a18-4fd3-af9f-d509d0e94dab,Bill Text,,,{}
cb4475a8-ae87-4be4-8e59-1f5d2515d752,ocd-bill/ec1909e0-dcad-49b8-9e11-35984418504a,Bill Text,,,{}
7ea23fa6-cbb2-4570-bb95-8a99a505ccd7,ocd-bill/ef6a87a7-fe77-4ec4-8f34-207db20d4ca5,Bill Text,,,{}
4926b168-7625-41de-8cfa-3e2de7ff9886,ocd-bill/dc0c597a-b713-4f3b-ad43-3902548140a8,Bill Text,,,{}
b648558b-bc14-4cd0-9902-822376659750,ocd-bill/0d60e3ff-9541-4736-8a2f-6a42f4d660d2,Bill Text,,,{}
6823b677-54cc-4958-90cf-c34a7bf4f264,ocd-bill/66d4422f-5fd3-4b84-b8af-57bf6900e40c,Bill Text,,,{}
2ecdeaa7-bf02-46d3-83f1-a43ce7a0fc08,ocd-bill/e49af1c9-e85b-4a26-9895-7a2aba965ac5,Bill Text,,,{}
